time,o2,temp,pressure,volume,event
1150,8.597,22.3,101.34,0.95,
1155,8.5993,22.3,101.34,0.95,
1160,8.6017,22.3,101.34,0.95,
1165,8.6068,22.3,101.34,0.95,
1170,8.6041,22.3,101.34,0.95,
1175,8.6065,22.3,101.34,0.95,
1180,8.6055,22.3,101.34,0.95,
1185,8.6062,22.3,101.35,0.95,
1190,8.5953,22.3,101.35,0.95,
1195,8.6064,22.3,101.35,0.95,
1200,8.609,22.3,101.35,0.95,flush
1205,8.6089,22.3,101.35,0.95,
1210,8.6071,22.3,101.35,0.95,
1215,8.608,22.3,101.35,0.95,
1220,8.6119,22.3,101.35,0.95,
1225,8.6142,22.3,101.35,0.95,
1230,8.6054,22.3,101.35,0.95,
1235,8.6128,22.3,101.35,0.95,
1240,8.6102,22.3,101.35,0.95,
1245,8.6092,22.3,101.35,0.95,
1250,8.6151,22.3,101.35,0.95,
1255,8.6127,22.3,101.35,0.95,
1260,8.6119,22.3,101.35,0.95,
1265,8.612,22.3,101.35,0.95,
1270,8.6167,22.3,101.35,0.95,
1275,8.616,22.3,101.35,0.95,
1280,8.6122,22.3,101.35,0.95,
1285,8.6137,22.3,101.35,0.95,
1290,8.6168,22.3,101.35,0.95,
1295,8.6197,22.3,101.35,0.95,
1300,8.6144,22.3,101.35,0.95,
1305,8.621,22.3,101.35,0.95,
1310,8.6163,22.3,101.35,0.95,
1315,8.631,22.3,101.35,0.95,
1320,8.6168,22.3,101.35,0.95,
1325,8.6179,22.29,101.35,0.95,
1330,8.6223,22.29,101.35,0.95,
1335,8.6184,22.29,101.35,0.95,
1340,8.6259,22.29,101.35,0.95,
1345,8.6303,22.29,101.35,0.95,
1350,8.622,22.29,101.35,0.95,
1355,8.6248,22.29,101.35,0.95,
1360,8.6225,22.29,101.35,0.95,
1365,8.6251,22.29,101.35,0.95,
1370,8.6313,22.29,101.35,0.95,
1375,8.6297,22.29,101.35,0.95,
1380,8.623,22.29,101.35,0.95,
1385,8.6333,22.29,101.35,0.95,
1390,8.6322,22.29,101.35,0.95,
1395,8.63,22.29,101.35,0.95,
1400,8.626,22.29,101.35,0.95,
1405,8.6294,22.29,101.35,0.95,
1410,8.6264,22.29,101.35,0.95,
1415,8.632,22.29,101.35,0.95,
1420,8.6294,22.29,101.35,0.95,
1425,8.6222,22.29,101.35,0.95,
1430,8.6354,22.29,101.35,0.95,
1435,8.6329,22.29,101.35,0.95,
1440,8.637,22.29,101.35,0.95,
1445,8.6326,22.29,101.35,0.95,
1450,8.6345,22.29,101.35,0.95,
1455,8.6387,22.29,101.35,0.95,
1460,8.6363,22.29,101.35,0.95,
1465,8.6364,22.29,101.35,0.95,
1470,8.6486,22.29,101.35,0.95,
1475,8.6356,22.29,101.35,0.95,
1480,8.6374,22.29,101.35,0.95,
1485,8.6442,22.29,101.35,0.95,
1490,8.6346,22.28,101.35,0.95,
1495,8.6341,22.28,101.35,0.95,
1500,8.6331,22.28,101.35,0.95,
1505,8.6415,22.28,101.35,0.95,
1510,8.6424,22.28,101.35,0.95,
1515,8.6433,22.28,101.35,0.95,
1520,8.6355,22.28,101.35,0.95,
1525,8.6454,22.28,101.35,0.95,
1530,8.6467,22.28,101.35,0.95,
1535,8.642,22.28,101.35,0.95,
1540,8.6431,22.28,101.35,0.95,
1545,8.6462,22.28,101.35,0.95,
1550,8.6454,22.28,101.35,0.95,
1555,8.6471,22.28,101.35,0.95,
1560,8.6407,22.28,101.35,0.95,
1565,8.6448,22.28,101.35,0.95,
1570,8.6412,22.28,101.35,0.95,
1575,8.6491,22.28,101.35,0.95,
1580,8.6492,22.28,101.35,0.95,
1585,8.6472,22.28,101.35,0.95,
1590,8.6493,22.28,101.35,0.95,
1595,8.6424,22.28,101.35,0.95,
1600,8.6526,22.28,101.35,0.95,
1605,8.6478,22.28,101.35,0.95,
1610,8.6507,22.27,101.35,0.95,
1615,8.6552,22.27,101.35,0.95,
1620,8.6482,22.27,101.35,0.95,
1625,8.6566,22.27,101.35,0.95,
1630,8.6528,22.27,101.35,0.95,
1635,8.6529,22.27,101.35,0.95,
1640,8.6556,22.27,101.35,0.95,
1645,8.6489,22.27,101.35,0.95,
1650,8.6568,22.27,101.34,0.95,
1655,8.6552,22.27,101.34,0.95,
1660,8.6596,22.27,101.34,0.95,
1665,8.6551,22.27,101.34,0.95,
1670,8.655,22.27,101.34,0.95,
1675,8.6585,22.27,101.34,0.95,
1680,8.6573,22.27,101.34,0.95,
1685,8.6534,22.27,101.34,0.95,
1690,8.6578,22.27,101.34,0.95,
1695,8.6642,22.27,101.34,0.95,
1700,8.6592,22.27,101.34,0.95,
1705,8.6567,22.26,101.34,0.95,
1710,8.6635,22.26,101.34,0.95,
1715,8.6538,22.26,101.34,0.95,
1720,8.6532,22.26,101.34,0.95,
1725,8.6622,22.26,101.34,0.95,
1730,8.6635,22.26,101.34,0.95,
1735,8.6642,22.26,101.34,0.95,
1740,8.6603,22.26,101.34,0.95,
1745,8.6637,22.26,101.34,0.95,
1750,8.6593,22.26,101.34,0.95,
1755,8.6663,22.26,101.34,0.95,
1760,8.6595,22.26,101.34,0.95,
1765,8.6659,22.26,101.34,0.95,
1770,8.668,22.26,101.34,0.95,
1775,8.6605,22.26,101.34,0.95,
1780,8.666,22.26,101.34,0.95,
1785,8.6717,22.26,101.34,0.95,
1790,8.6753,22.26,101.34,0.95,
1795,8.6636,22.25,101.34,0.95,
1800,8.6762,22.25,101.34,0.95,flush
