time,o2,temp,pressure,volume,event
675,8.5654,22.58,101.1,0.95,
680,8.5693,22.58,101.1,0.95,
685,8.5664,22.58,101.1,0.95,
690,8.5694,22.58,101.1,0.95,
695,8.5688,22.58,101.1,0.95,
700,8.5693,22.58,101.11,0.95,
705,8.5664,22.58,101.11,0.95,
710,8.5741,22.58,101.11,0.95,
715,8.5771,22.59,101.11,0.95,
720,8.5729,22.59,101.11,0.95,
725,8.5754,22.59,101.11,0.95,
730,8.5763,22.59,101.11,0.95,
735,8.5772,22.59,101.11,0.95,
740,8.5752,22.59,101.11,0.95,
745,8.5753,22.59,101.11,0.95,
750,8.5784,22.59,101.11,0.95,
755,8.5757,22.59,101.11,0.95,
760,8.5721,22.59,101.11,0.95,
765,8.5766,22.59,101.11,0.95,
770,8.5694,22.59,101.11,0.95,
775,8.5775,22.59,101.11,0.95,
780,8.5797,22.59,101.11,0.95,
785,8.5835,22.59,101.11,0.95,
790,8.5796,22.59,101.12,0.95,
795,8.5832,22.59,101.12,0.95,
800,8.58,22.59,101.12,0.95,
805,8.5765,22.59,101.12,0.95,
810,8.5754,22.59,101.12,0.95,
815,8.5777,22.59,101.12,0.95,
820,8.5766,22.59,101.12,0.95,
825,8.5851,22.59,101.12,0.95,
830,8.5823,22.59,101.12,0.95,
835,8.5859,22.59,101.12,0.95,
840,8.5844,22.59,101.12,0.95,
845,8.5888,22.59,101.12,0.95,
850,8.5894,22.59,101.12,0.95,
855,8.5831,22.59,101.12,0.95,
860,8.5851,22.59,101.12,0.95,
865,8.5846,22.59,101.12,0.95,
870,8.5807,22.59,101.12,0.95,
875,8.5904,22.59,101.12,0.95,
880,8.593,22.6,101.12,0.95,
885,8.5887,22.6,101.12,0.95,
890,8.5873,22.6,101.13,0.95,
895,8.5942,22.6,101.13,0.95,
900,8.5809,22.6,101.13,0.95,
905,8.5907,22.6,101.13,0.95,
910,8.5902,22.6,101.13,0.95,
915,8.5871,22.6,101.13,0.95,
920,8.5946,22.6,101.13,0.95,
925,8.5926,22.6,101.13,0.95,
930,8.5873,22.6,101.13,0.95,
935,8.5877,22.6,101.13,0.95,
940,8.5861,22.6,101.13,0.95,
945,8.5853,22.6,101.13,0.95,
950,8.5818,22.6,101.13,0.95,
955,8.5922,22.6,101.13,0.95,
960,8.5905,22.6,101.13,0.95,
965,8.5893,22.6,101.13,0.95,
970,8.5814,22.6,101.13,0.95,
975,8.5937,22.6,101.13,0.95,
980,8.593,22.6,101.13,0.95,
985,8.5855,22.6,101.13,0.95,
990,8.5808,22.6,101.13,0.95,
995,8.5807,22.6,101.13,0.95,
1000,8.5855,22.6,101.13,0.95,
1005,8.5798,22.6,101.13,0.95,
1010,8.583,22.6,101.14,0.95,
1015,8.5872,22.6,101.14,0.95,
1020,8.5765,22.6,101.14,0.95,
1025,8.5902,22.6,101.14,0.95,
1030,8.5882,22.6,101.14,0.95,
1035,8.5766,22.6,101.14,0.95,
1040,8.5756,22.6,101.14,0.95,
1045,8.5798,22.6,101.14,0.95,
1050,8.5765,22.6,101.14,0.95,
1055,8.5793,22.6,101.14,0.95,
1060,8.5697,22.6,101.14,0.95,
1065,8.5788,22.6,101.14,0.95,
1070,8.5866,22.6,101.14,0.95,
1075,8.5746,22.6,101.14,0.95,
1080,8.5777,22.6,101.14,0.95,
1085,8.5725,22.6,101.14,0.95,
1090,8.5807,22.6,101.14,0.95,
1095,8.5769,22.6,101.14,0.95,
1100,8.5853,22.6,101.14,0.95,
1105,8.578,22.6,101.14,0.95,
1110,8.5754,22.6,101.14,0.95,
1115,8.5788,22.6,101.14,0.95,
1120,8.5742,22.6,101.14,0.95,
1125,8.5706,22.6,101.14,0.95,
1130,8.5768,22.6,101.14,0.95,
1135,8.5746,22.6,101.14,0.95,
1140,8.5757,22.6,101.14,0.95,
1145,8.5762,22.6,101.14,0.95,
1150,8.5724,22.6,101.14,0.95,
1155,8.5758,22.6,101.14,0.95,
1160,8.5808,22.6,101.14,0.95,
1165,8.5691,22.6,101.14,0.95,
1170,8.5801,22.6,101.14,0.95,
1175,8.5719,22.6,101.14,0.95,
1180,8.5695,22.6,101.14,0.95,
1185,8.582,22.6,101.15,0.95,
1190,8.5726,22.6,101.15,0.95,
1195,8.5772,22.6,101.15,0.95,
1200,8.6378,22.6,101.15,0.95,
1205,8.6281,22.6,101.15,0.95,
1210,8.6356,22.6,101.15,0.95,
1215,8.6333,22.6,101.15,0.95,
1220,8.6303,22.6,101.15,0.95,
1225,8.6289,22.6,101.15,0.95,
1230,8.6366,22.6,101.15,0.95,
1235,8.6389,22.6,101.15,0.95,
1240,8.6384,22.6,101.15,0.95,
1245,8.6359,22.6,101.15,0.95,
1250,8.6342,22.6,101.15,0.95,
1255,8.6337,22.6,101.15,0.95,
1260,8.6357,22.6,101.15,0.95,
1265,8.6335,22.6,101.15,0.95,
1270,8.6366,22.6,101.15,0.95,
1275,8.637,22.6,101.15,0.95,
1280,8.6332,22.6,101.15,0.95,
1285,8.6356,22.6,101.15,0.95,
1290,8.6332,22.6,101.15,0.95,
1295,8.6359,22.6,101.15,0.95,
1300,8.6376,22.6,101.15,0.95,
1305,8.636,22.6,101.15,0.95,
1310,8.6369,22.6,101.15,0.95,
1315,8.6281,22.6,101.15,0.95,
1320,8.6329,22.6,101.15,0.95,
1325,8.6353,22.59,101.15,0.95,
1330,8.6364,22.59,101.15,0.95,
1335,8.6272,22.59,101.15,0.95,
1340,8.6339,22.59,101.15,0.95,
1345,8.6378,22.59,101.15,0.95,
1350,8.632,22.59,101.15,0.95,
1355,8.632,22.59,101.15,0.95,
1360,8.6339,22.59,101.15,0.95,
1365,8.6328,22.59,101.15,0.95,
1370,8.6342,22.59,101.15,0.95,
1375,8.6316,22.59,101.15,0.95,
1380,8.6316,22.59,101.15,0.95,
1385,8.6276,22.59,101.15,0.95,
1390,8.6297,22.59,101.15,0.95,
1395,8.6351,22.59,101.15,0.95,
1400,8.629,22.59,101.15,0.95,
1405,8.6289,22.59,101.15,0.95,
1410,8.6273,22.59,101.15,0.95,
1415,8.6321,22.59,101.15,0.95,
1420,8.6253,22.59,101.15,0.95,
1425,8.6321,22.59,101.15,0.95,
1430,8.6244,22.59,101.15,0.95,
1435,8.6236,22.59,101.15,0.95,
1440,8.6284,22.59,101.15,0.95,
1445,8.6278,22.59,101.15,0.95,
1450,8.6282,22.59,101.15,0.95,
1455,8.631,22.59,101.15,0.95,
1460,8.6248,22.59,101.15,0.95,
1465,8.6279,22.59,101.15,0.95,
1470,8.6222,22.59,101.15,0.95,
1475,8.6306,22.59,101.15,0.95,
1480,8.6279,22.59,101.15,0.95,
1485,8.6272,22.59,101.15,0.95,
1490,8.6255,22.58,101.15,0.95,
1495,8.6214,22.58,101.15,0.95,
1500,8.6229,22.58,101.15,0.95,
1505,8.6259,22.58,101.15,0.95,
1510,8.6236,22.58,101.15,0.95,
1515,8.6239,22.58,101.15,0.95,
1520,8.6177,22.58,101.15,0.95,
1525,8.6236,22.58,101.15,0.95,
1530,8.6198,22.58,101.15,0.95,
1535,8.6179,22.58,101.15,0.95,
1540,8.6214,22.58,101.15,0.95,
1545,8.6143,22.58,101.15,0.95,
1550,8.6243,22.58,101.15,0.95,
1555,8.6246,22.58,101.15,0.95,
1560,8.6207,22.58,101.15,0.95,
1565,8.6167,22.58,101.15,0.95,
1570,8.6166,22.58,101.15,0.95,
1575,8.6195,22.58,101.15,0.95,
1580,8.6101,22.58,101.15,0.95,
1585,8.6203,22.58,101.15,0.95,
1590,8.6219,22.58,101.15,0.95,
1595,8.6178,22.58,101.15,0.95,
1600,8.6168,22.58,101.15,0.95,
1605,8.6192,22.58,101.15,0.95,
1610,8.6196,22.57,101.15,0.95,
1615,8.6223,22.57,101.15,0.95,
1620,8.6177,22.57,101.15,0.95,
1625,8.6146,22.57,101.15,0.95,
1630,8.6153,22.57,101.15,0.95,
1635,8.6176,22.57,101.15,0.95,
1640,8.6228,22.57,101.15,0.95,
1645,8.615,22.57,101.15,0.95,
1650,8.6118,22.57,101.14,0.95,
1655,8.6123,22.57,101.14,0.95,
1660,8.6071,22.57,101.14,0.95,
1665,8.6165,22.57,101.14,0.95,
1670,8.6095,22.57,101.14,0.95,
1675,8.6097,22.57,101.14,0.95,
1680,8.6065,22.57,101.14,0.95,
1685,8.6097,22.57,101.14,0.95,
1690,8.6162,22.57,101.14,0.95,
1695,8.6084,22.57,101.14,0.95,
1700,8.6063,22.57,101.14,0.95,
1705,8.6138,22.56,101.14,0.95,
1710,8.6114,22.56,101.14,0.95,
1715,8.6143,22.56,101.14,0.95,
1720,8.6152,22.56,101.14,0.95,
1725,8.612,22.56,101.14,0.95,
1730,8.6066,22.56,101.14,0.95,
1735,8.611,22.56,101.14,0.95,
1740,8.6132,22.56,101.14,0.95,
1745,8.6086,22.56,101.14,0.95,
1750,8.6049,22.56,101.14,0.95,
1755,8.6148,22.56,101.14,0.95,
1760,8.6085,22.56,101.14,0.95,
1765,8.6083,22.56,101.14,0.95,
1770,8.6097,22.56,101.14,0.95,
1775,8.6135,22.56,101.14,0.95,
1780,8.6101,22.56,101.14,0.95,
1785,8.6075,22.56,101.14,0.95,
1790,8.6113,22.56,101.14,0.95,
1795,8.6169,22.55,101.14,0.95,
1800,8.6767,22.55,101.14,0.95,
