time,o2,temp,pressure,volume,event
555,8.5223,22.07,101.39,0.95,
560,8.5219,22.07,101.39,0.95,
565,8.5243,22.07,101.39,0.95,
570,8.531,22.07,101.39,0.95,
575,8.5198,22.07,101.39,0.95,
580,8.5221,22.07,101.39,0.95,
585,8.5292,22.07,101.39,0.95,
590,8.5218,22.07,101.39,0.95,
595,8.522,22.08,101.39,0.95,
600,8.59,22.08,101.39,0.95,
605,8.5851,22.08,101.39,0.95,
610,8.5914,22.08,101.39,0.95,
615,8.5862,22.08,101.39,0.95,
620,8.5951,22.08,101.4,0.95,
625,8.592,22.08,101.4,0.95,
630,8.6016,22.08,101.4,0.95,
635,8.5941,22.08,101.4,0.95,
640,8.5989,22.08,101.4,0.95,
645,8.5887,22.08,101.4,0.95,
650,8.5939,22.08,101.4,0.95,
655,8.5962,22.08,101.4,0.95,
660,8.6023,22.08,101.4,0.95,
665,8.5885,22.08,101.4,0.95,
670,8.5991,22.08,101.4,0.95,
675,8.5973,22.08,101.4,0.95,
680,8.601,22.08,101.4,0.95,
685,8.5975,22.08,101.4,0.95,
690,8.5948,22.08,101.4,0.95,
695,8.5923,22.08,101.4,0.95,
700,8.5893,22.08,101.41,0.95,
705,8.595,22.08,101.41,0.95,
710,8.5933,22.08,101.41,0.95,
715,8.602,22.09,101.41,0.95,
720,8.5913,22.09,101.41,0.95,
725,8.5949,22.09,101.41,0.95,
730,8.5873,22.09,101.41,0.95,
735,8.5918,22.09,101.41,0.95,
740,8.5943,22.09,101.41,0.95,
745,8.5965,22.09,101.41,0.95,
750,8.9488,22.09,101.41,0.95,bubble
755,8.5927,22.09,101.41,0.95,
760,8.5883,22.09,101.41,0.95,
765,8.5945,22.09,101.41,0.95,
770,8.5946,22.09,101.41,0.95,
775,8.5944,22.09,101.41,0.95,
780,8.5895,22.09,101.41,0.95,
785,8.5967,22.09,101.41,0.95,
790,8.5924,22.09,101.42,0.95,
795,8.5947,22.09,101.42,0.95,
800,8.5969,22.09,101.42,0.95,
805,8.5941,22.09,101.42,0.95,
810,8.5927,22.09,101.42,0.95,
815,8.6001,22.09,101.42,0.95,
820,8.5923,22.09,101.42,0.95,
825,8.59,22.09,101.42,0.95,
830,8.5916,22.09,101.42,0.95,
835,8.5969,22.09,101.42,0.95,
840,8.5913,22.09,101.42,0.95,
845,8.5928,22.09,101.42,0.95,
850,8.5954,22.09,101.42,0.95,
855,8.5885,22.09,101.42,0.95,
860,8.5835,22.09,101.42,0.95,
865,8.5915,22.09,101.42,0.95,
870,8.5911,22.09,101.42,0.95,
875,8.5876,22.09,101.42,0.95,
880,8.5934,22.1,101.42,0.95,
885,8.5923,22.1,101.42,0.95,
890,8.5858,22.1,101.43,0.95,
895,8.5917,22.1,101.43,0.95,
900,8.6413,22.1,101.43,0.95,
905,8.64,22.1,101.43,0.95,
910,8.6419,22.1,101.43,0.95,
915,8.6414,22.1,101.43,0.95,
920,8.6407,22.1,101.43,0.95,lid_open
925,8.6419,22.1,101.43,0.95,
930,8.6419,22.1,101.43,0.95,
935,8.6408,22.1,101.43,0.95,
940,8.6418,22.1,101.43,0.95,
945,8.6423,22.1,101.43,0.95,
950,8.6406,22.1,101.43,0.95,
955,8.6417,22.1,101.43,0.95,
960,8.6413,22.1,101.43,0.95,
965,8.5972,22.1,101.43,0.95,
970,8.5806,22.1,101.43,0.95,
975,8.5907,22.1,101.43,0.95,
980,8.5866,22.1,101.43,0.95,
985,8.5873,22.1,101.43,0.95,
990,8.5952,22.1,101.43,0.95,
995,8.5875,22.1,101.43,0.95,
1000,8.5964,22.1,101.43,0.95,
1005,8.5855,22.1,101.43,0.95,
1010,8.5886,22.1,101.44,0.95,
1015,8.5852,22.1,101.44,0.95,
1020,8.5843,22.1,101.44,0.95,
1025,8.5872,22.1,101.44,0.95,
1030,8.5857,22.1,101.44,0.95,
1035,8.5875,22.1,101.44,0.95,
1040,8.5782,22.1,101.44,0.95,
1045,8.5945,22.1,101.44,0.95,
1050,8.5858,22.1,101.44,0.95,
1055,8.5933,22.1,101.44,0.95,
1060,8.5822,22.1,101.44,0.95,
1065,8.5873,22.1,101.44,0.95,
1070,8.5987,22.1,101.44,0.95,
1075,8.5825,22.1,101.44,0.95,
1080,8.5799,22.1,101.44,0.95,
1085,8.5836,22.1,101.44,0.95,
1090,8.5876,22.1,101.44,0.95,
1095,8.5884,22.1,101.44,0.95,
1100,8.5907,22.1,101.44,0.95,
1105,8.5844,22.1,101.44,0.95,
1110,8.5789,22.1,101.44,0.95,
1115,8.5835,22.1,101.44,0.95,
1120,8.5901,22.1,101.44,0.95,
1125,8.5869,22.1,101.44,0.95,
1130,8.5772,22.1,101.44,0.95,
1135,8.5848,22.1,101.44,0.95,
1140,8.5904,22.1,101.44,0.95,
1145,8.5932,22.1,101.44,0.95,
1150,8.5869,22.1,101.44,0.95,
1155,8.5858,22.1,101.44,0.95,
1160,8.5795,22.1,101.44,0.95,
1165,8.581,22.1,101.44,0.95,
1170,8.5845,22.1,101.44,0.95,
1175,8.5862,22.1,101.44,0.95,
1180,8.5865,22.1,101.44,0.95,
1185,8.5821,22.1,101.45,0.95,
1190,8.5794,22.1,101.45,0.95,
1195,8.5808,22.1,101.45,0.95,
1200,8.6455,22.1,101.45,0.95,
1205,8.6532,22.1,101.45,0.95,
1210,8.6419,22.1,101.45,0.95,
1215,8.6504,22.1,101.45,0.95,
1220,8.6541,22.1,101.45,0.95,
1225,8.6589,22.1,101.45,0.95,
1230,8.6536,22.1,101.45,0.95,
1235,8.6579,22.1,101.45,0.95,
1240,8.6528,22.1,101.45,0.95,
1245,8.652,22.1,101.45,0.95,
1250,8.6528,22.1,101.45,0.95,
1255,8.6621,22.1,101.45,0.95,
1260,8.6605,22.1,101.45,0.95,
1265,8.6584,22.1,101.45,0.95,
1270,8.6697,22.1,101.45,0.95,
1275,8.6562,22.1,101.45,0.95,
1280,8.6588,22.1,101.45,0.95,
1285,8.6574,22.1,101.45,0.95,
1290,8.6552,22.1,101.45,0.95,
1295,8.6653,22.1,101.45,0.95,
1300,7.321,22.1,101.45,0.95,sensor_break
1305,7.321,22.1,101.45,0.95,
1310,7.321,22.1,101.45,0.95,
1315,7.321,22.1,101.45,0.95,
1320,7.321,22.1,101.45,0.95,
1325,7.321,22.09,101.45,0.95,
1330,7.321,22.09,101.45,0.95,
1335,7.321,22.09,101.45,0.95,
1340,7.321,22.09,101.45,0.95,
1345,7.321,22.09,101.45,0.95,
1350,7.321,22.09,101.45,0.95,
1355,7.321,22.09,101.45,0.95,
1360,7.321,22.09,101.45,0.95,
1365,8.647,22.09,101.45,0.95,
1370,8.6563,22.09,101.45,0.95,
1375,8.6564,22.09,101.45,0.95,
1380,8.6589,22.09,101.45,0.95,
1385,8.658,22.09,101.45,0.95,
1390,8.654,22.09,101.45,0.95,
1395,8.6601,22.09,101.45,0.95,
1400,8.6541,22.09,101.45,0.95,
1405,8.6519,22.09,101.45,0.95,
1410,8.6524,22.09,101.45,0.95,
1415,8.6521,22.09,101.45,0.95,
1420,8.6457,22.09,101.45,0.95,
1425,8.655,22.09,101.45,0.95,
1430,8.6553,22.09,101.45,0.95,
1435,8.6528,22.09,101.45,0.95,
1440,8.6513,22.09,101.45,0.95,
1445,8.6556,22.09,101.45,0.95,
1450,8.6609,22.09,101.45,0.95,
1455,8.6541,22.09,101.45,0.95,
1460,8.6519,22.09,101.45,0.95,
1465,8.6515,22.09,101.45,0.95,
1470,8.6535,22.09,101.45,0.95,
1475,8.6487,22.09,101.45,0.95,
1480,8.6532,22.09,101.45,0.95,
1485,8.6539,22.09,101.45,0.95,
1490,8.661,22.08,101.45,0.95,
1495,8.6573,22.08,101.45,0.95,
1500,8.6576,22.08,101.45,0.95,
1505,8.6506,22.08,101.45,0.95,
1510,8.656,22.08,101.45,0.95,
1515,8.6487,22.08,101.45,0.95,
1520,8.6545,22.08,101.45,0.95,
1525,8.6549,22.08,101.45,0.95,
1530,8.6501,22.08,101.45,0.95,
1535,8.6611,22.08,101.45,0.95,
1540,8.6553,22.08,101.45,0.95,
1545,8.6454,22.08,101.45,0.95,
1550,8.6551,22.08,101.45,0.95,
1555,8.6512,22.08,101.45,0.95,
1560,8.6528,22.08,101.45,0.95,
1565,8.6546,22.08,101.45,0.95,
1570,8.6543,22.08,101.45,0.95,
1575,8.6445,22.08,101.45,0.95,
1580,8.648,22.08,101.45,0.95,
1585,8.6557,22.08,101.45,0.95,
1590,8.6577,22.08,101.45,0.95,
1595,8.6601,22.08,101.45,0.95,
1600,8.6596,22.08,101.45,0.95,
1605,8.6441,22.08,101.45,0.95,
1610,8.6554,22.07,101.45,0.95,
1615,8.6446,22.07,101.45,0.95,
1620,8.6587,22.07,101.45,0.95,
1625,8.6532,22.07,101.45,0.95,
1630,8.6476,22.07,101.45,0.95,
1635,8.6601,22.07,101.45,0.95,
1640,8.6546,22.07,101.45,0.95,
1645,8.6444,22.07,101.45,0.95,
1650,8.6531,22.07,101.44,0.95,
1655,8.649,22.07,101.44,0.95,
1660,8.6523,22.07,101.44,0.95,
1665,8.6499,22.07,101.44,0.95,
1670,8.6572,22.07,101.44,0.95,
1675,8.646,22.07,101.44,0.95,
1680,8.6529,22.07,101.44,0.95,
1685,8.6589,22.07,101.44,0.95,
1690,8.6483,22.07,101.44,0.95,
1695,8.6524,22.07,101.44,0.95,
1700,8.6523,22.07,101.44,0.95,
1705,8.6487,22.06,101.44,0.95,
1710,8.654,22.06,101.44,0.95,
1715,8.6517,22.06,101.44,0.95,
1720,8.6475,22.06,101.44,0.95,
1725,8.6583,22.06,101.44,0.95,
1730,8.6544,22.06,101.44,0.95,
1735,8.6505,22.06,101.44,0.95,
1740,8.6486,22.06,101.44,0.95,
1745,8.6479,22.06,101.44,0.95,
1750,8.656,22.06,101.44,0.95,
1755,8.6504,22.06,101.44,0.95,
1760,8.6528,22.06,101.44,0.95,
1765,8.6502,22.06,101.44,0.95,
1770,8.6533,22.06,101.44,0.95,
1775,8.6504,22.06,101.44,0.95,
1780,8.6538,22.06,101.44,0.95,
1785,8.65,22.06,101.44,0.95,
1790,8.654,22.06,101.44,0.95,
1795,8.6533,22.05,101.44,0.95,
1800,8.7165,22.05,101.44,0.95,
